"rgn_id","species","sust_coeff"
21,"Gilthead seabream (br)",0.2575
21,"Globose clam",0.811765
21,"Gobies nei",0.531667
21,"Golden carpet shell",0.811765
21,"Golden trevally",0.44401
21,"Goldlined seabream",0.44401
21,"Goldsilk seabream",0.44401
21,"Greasy grouper",0.44401
21,"Greasyback shrimp",0.372222
21,"Great Atlantic scallop",0.811765
21,"Greater amberjack",0.44401
21,"Green mussel",0.8
21,"Green tiger prawn",0.366667
21,"Grooved carpet shell",0.867222
21,"Groundfishes nei",0.44401
21,"Groupers nei",0.331515
21,"Groupers nei (Ind)",0.33
21,"Groupers, seabasses nei",0.33
21,"Groupers, seabasses nei (br)",0.33
21,"Gudgeons, sleepers nei",0.44401
21,"Haddock",0.531667
21,"Hong Kong grouper",0.44401
21,"Hooded oyster",0.811765
21,"Horned turban",0.811765
21,"Horse mussels nei",0.811765
21,"Humpback grouper",0.44401
21,"Indian backwater oyster",0.811765
21,"Indian white prawn",0.41
21,"Indo-Pacific swamp crab",0.416667
21,"Indonesian snakehead",0.44401
21,"Inflated ark",0.811765
21,"Jacks, crevalles nei",0.44401
21,"Japanese abalone",0.811765
21,"Japanese amberjack",0.44401
21,"Japanese carpet shell",0.841667
21,"Japanese eel",0.44401
21,"Japanese hard clam",0.811765
21,"Japanese jack mackerel",0.44401
21,"Japanese meagre",0.44401
21,"Japanese sea cucumber",0.571405
21,"Japanese seabass",0.44401
21,"Japanese spiny lobster",0.416667
21,"Jellyfishes nei",0.571405
21,"John's snapper",0.433333
21,"Korean mussel",0.8
21,"Korean rockfish",0.44401
21,"Kuruma prawn",0.441368
21,"Kuruma prawn (br)",0.5
21,"Large yellow croaker",0.44401
21,"Largemouth black bass",0.44401
21,"Lebranche mullet",0.44401
21,"Lefteye flounders nei",0.44401
21,"Mackerels nei",0.44401
21,"Malabar grouper",0.44401
21,"Mangrove cupped oyster",0.811765
21,"Mangrove red snapper",0.433333
21,"Marble goby",0.44401
21,"Marbled spinefoot",0.44401
21,"Marine crabs nei",0.416667
21,"Marine crustaceans nei",0.3
21,"Marine fishes nei",0.4777
21,"Marine molluscs nei",0.533125
21,"Masu(=Cherry) salmon",0.44401
21,"Meagre",0.44401
21,"Mediterranean mussel",0.82
21,"Metapenaeus shrimps nei",0.372222
21,"Milkfish",0.41219
21,"Milkfish (br)",0.37
21,"Mojarras(=Silver-biddies) nei",0.44401
21,"Mud spiny lobster",0.416667
21,"Mullets nei",0.553571
21,"Mullets nei (br)",0.67
21,"Natantian decapods nei",0.532222
21,"New Zealand mussel",0.8
21,"Northern quahog(=Hard clam)",0.811765
21,"Northern white shrimp",0.366667
21,"Octopuses nei",0.532222
21,"Octopuses, etc. nei",0.566667
21,"Okhotsk atka mackerel",0.44401
21,"Olympia oyster",0.811765
21,"Orange mud crab",0.416667
21,"Orange-spotted grouper",0.333333
21,"Pacific bluefin tuna",0.44401
21,"Pacific calico scallop",0.811765
21,"Pacific cupped oyster",0.770286
21,"Pacific cupped oyster (Atl)",0.77
21,"Pacific cupped oyster (br)",1
21,"Pacific cupped oyster (Med)",0.53
21,"Pacific geoduck",0.811765
21,"Pacific horse clam",0.811765
21,"Pacific lion's paw",0.811765
21,"Pacific littleneck clam",0.811765
21,"Palaemonid shrimps nei",0.366667
21,"Palinurid spiny lobsters nei",0.416667
21,"Papuan black snapper",0.44401
21,"Pargo breams nei",0.44401
21,"Pearl oyster shells nei",0.811765
21,"Pen shells nei",0.811765
21,"Penaeus shrimps nei",0.266508
21,"Penguin wing oyster",0.811765
21,"Peppery furrow",0.811765
21,"Percoids nei",0.44401
21,"Periwinkles nei",0.811765
21,"Perlemoen abalone",0.631667
21,"Peruvian calico scallop",0.833333
21,"Pollack",0.44401
21,"Porgies, seabreams nei",0.44401
21,"Portunus swimcrabs nei",0.416667
21,"Puffers nei",0.44401
21,"Pullet carpet shell",0.831667
21,"Queen scallop",0.811765
21,"Rainbow trout",0.566481
21,"Red abalone",0.811765
21,"Red bait",0.6
21,"Red drum",0.367333
21,"Red porgy",0.44401
21,"Redtail prawn",0.366667
21,"Righteye flounders nei",0.44401
21,"Rooster venus",0.811765
21,"Russell's snapper",0.44401
21,"Salmonids nei",0.44401
21,"Sand gaper",0.811765
21,"Sargo breams nei",0.4
21,"Scallops nei",0.833333
21,"Scats",0.44401
21,"Scorpionfishes nei",0.44401
21,"Sea cucumbers nei",0.571405
21,"Sea mussels nei",0.794792
21,"Sea snails",0.811765
21,"Sea squirts nei",0.6
21,"Sea trout",0.467333
21,"Sea urchins nei",0.5
21,"Seabasses nei",0.5
21,"Senegalese sole",0.44401
21,"Sharpsnout seabream",0.44401
21,"Shi drum",0.44401
21,"Silversides(=Sand smelts) nei",0.44401
21,"Slipper cupped oyster",0.811765
21,"Smooth giant clam",0.811765
21,"Smooth mactra",0.77
21,"Snappers nei",0.432857
21,"Snappers, jobfishes nei",0.44401
21,"Snooks(=Robalos) nei",0.44401
21,"Snubnose pompano",0.44401
21,"So-iuy mullet",0.63
21,"Sobaity seabream",0.44401
21,"Solen razor clams nei",0.811765
21,"Soles nei",0.44401
21,"South American rock mussel",0.811765
21,"Southern Australia scallop",0.811765
21,"Southern bluefin tuna",0.1
21,"Southern white shrimp",0.366667
21,"Spinefeet(=Rabbitfishes) nei",0.44401
21,"Spinous spider crab",0.416667
21,"Spiny lobsters nei",0.416667
21,"Spotted coralgrouper",0.333333
21,"Spotted rose snapper",0.44401
21,"Spotted wolffish",0.53
21,"Squaretail mullet",0.44401
21,"Stony sea urchin",0.5
21,"Streaked spinefoot",0.44401
21,"Striped bass, hybrid",0.44401
21,"Striped venus",0.811765
21,"Stromboid conchs nei",0.811765
21,"Sturgeons nei",0.565
21,"Swimming crabs, etc. nei",0.416667
21,"Sydney cupped oyster",0.811765
21,"Tarpon",0.44401
21,"Thinlip grey mullet",0.44401
21,"Tropical spiny lobsters nei",0.416667
21,"Trumpet emperor",0.44401
21,"Tuberculate abalone",0.811765
21,"Turbot",0.5
21,"Two-spot red snapper",0.44401
21,"Venus clams nei",0.811765
21,"Warty venus",0.811765
21,"White seabream",0.44401
21,"White trevally",0.44401
21,"White-spotted spinefoot",0.44401
21,"Whiteleg shrimp",0.373241
21,"Whiteleg shrimp (Atl)",0.37
21,"Whiteleg shrimp (br)",0.43
21,"Whiteleg shrimp (Pac)",0.37
21,"Whitemouth croaker",0.44401
21,"Yellowback seabream",0.44401
21,"Yellowfin seabream",0.44401
21,"Yellowfin tuna",0.1
21,"Yesso scallop",0.834
22,"Abalones nei",0.547778
22,"Akiami paste shrimp",0.366667
22,"Amberjacks nei",0.44401
22,"American cupped oyster",0.887879
22,"Anadara clams nei",0.811765
22,"Aquatic invertebrates nei",0.542157
22,"Arctic char",0.531667
22,"Areolate grouper",0.44401
22,"Atlantic bluefin tuna",0.325
22,"Atlantic cod",0.303333
22,"Atlantic ditch shrimp",0.366667
22,"Atlantic halibut",0.532222
22,"Atlantic salmon",0.389309
22,"Atlantic salmon (Atl)",0.17
22,"Atlantic salmon (br)",0.6
22,"Atlantic salmon (Pac)",0.27
22,"Atlantic wolffish",0.53
22,"Australian mussel",0.811765
22,"Ballan wrasse",0.44401
22,"Baltic prawn",0.47
22,"Banana prawn",0.264286
22,"Banana prawn (br)",0.27
22,"Banded carpet shell",0.811765
22,"Barramundi",0.197386
22,"Bastard halibut",0.44401
22,"Bastard halibuts nei",0.44401
22,"Bear paw clam",0.811765
22,"Black seabass",0.44401
22,"Blackhead seabream",0.44401
22,"Blacklip abalone",0.811765
22,"Blacklip pearl oyster",0.811765
22,"Blackspot(=red) seabream",0.44401
22,"blood cockle",0.811765
22,"Blood cockle",0.668889
22,"Blood cockle (Ind)",0.67
22,"Blood cockle (India)",0.67
22,"Blue crab",0.416667
22,"Blue mussel",0.896476
22,"Blue shrimp",0.372222
22,"Blue swimming crab",0.416667
22,"Bluefish",0.44401
22,"Bluespot mullet",0.44401
22,"Brill",0.57
22,"Brine shrimp",0.366667
22,"Brown meagre",0.44401
22,"Brown tiger prawn",0.366667
22,"Brown-marbled grouper",0.333333
22,"Butter clam",0.811765
22,"Callinectes swimcrabs nei",0.416667
22,"Caramote prawn",0.366667
22,"Carpet shells nei",0.8
22,"Chars nei",0.44401
22,"Chilean flat oyster",0.811765
22,"Chilean mussel",0.811765
22,"Chinook(=Spring=King)salmon",0.370833
22,"Cholga mussel",0.811765
22,"Choro mussel",0.811765
22,"Clams, etc. nei",0.811765
22,"Cobia",0.44401
22,"Cockles nei",0.811765
22,"Coho(=Silver)salmon",0.342
22,"Common cuttlefish",0.6
22,"Common dentex",0.44401
22,"Common edible cockle",0.732667
22,"Common pandora",0.44401
22,"Common prawn",0.366667
22,"Common snook",0.44401
22,"Common sole",0.532778
22,"Common two-banded seabream",0.44401
22,"Cortez oyster",0.811765
22,"Crevalle jack",0.44401
22,"Crimson seabream",0.44401
22,"Croakers, drums nei",0.44401
22,"Crocus giant clam",0.811765
22,"Cupped oysters nei",0.888698
22,"Cupped oysters nei (br)",1
22,"Cupped oysters nei (Ind)",0.83
22,"Cupped oysters nei (India)",0.83
22,"Daggertooth pike conger",0.44401
22,"Donax clams",0.811765
22,"Dotted gizzard shad",0.44401
22,"Drums nei",0.44401
22,"Eastern king prawn",0.366667
22,"Eastern school shrimp",0.366667
22,"Elongate giant clam",0.811765
22,"European eel",0.444343
22,"European eel (br)",0.43
22,"European flat oyster",0.820905
22,"European flounder",0.44401
22,"European seabass",0.457111
22,"European seabass (br)",0.418
22,"European whitefish",0.44401
22,"False abalone",0.73
22,"Filefishes nei",0.44401
22,"Filefishes, leatherjackets nei",0.44401
22,"Finfishes nei",0.44401
22,"Flat and cupped oysters nei",0.831667
22,"Flat oysters nei",0.87
22,"Flatfishes nei",0.465556
22,"Flathead grey mullet",0.414162
22,"Flathead grey mullet (br)",0.4
22,"Flathead lobster",0.416667
22,"Fleshy prawn",0.366667
22,"Florida pompano",0.44401
22,"Fluted giant clam",0.811765
22,"Fourfinger threadfin",0.44401
22,"Gasar cupped oyster",0.731667
22,"Gazami crab",0.416667
22,"Giant clam",0.811765
22,"Giant tiger prawn",0.269615
22,"Giant tiger prawn (br)",0.165
22,"Gilthead seabream",0.292662
22,"Gilthead seabream (br)",0.2575
22,"Globose clam",0.811765
22,"Gobies nei",0.531667
22,"Golden carpet shell",0.811765
22,"Golden trevally",0.44401
22,"Goldlined seabream",0.44401
22,"Goldsilk seabream",0.44401
22,"Greasy grouper",0.44401
22,"Greasyback shrimp",0.372222
22,"Great Atlantic scallop",0.811765
22,"Greater amberjack",0.44401
22,"Green mussel",0.8
22,"Green tiger prawn",0.366667
22,"Grooved carpet shell",0.867222
22,"Groundfishes nei",0.44401
22,"Groupers nei",0.331515
22,"Groupers nei (Ind)",0.33
22,"Groupers, seabasses nei",0.33
22,"Groupers, seabasses nei (br)",0.33
22,"Gudgeons, sleepers nei",0.44401
22,"Haddock",0.531667
22,"Hong Kong grouper",0.44401
22,"Hooded oyster",0.811765
22,"Horned turban",0.811765
22,"Horse mussels nei",0.811765
22,"Humpback grouper",0.44401
22,"Indian backwater oyster",0.811765
22,"Indian white prawn",0.41
22,"Indo-Pacific swamp crab",0.416667
22,"Indonesian snakehead",0.44401
22,"Inflated ark",0.811765
22,"Jacks, crevalles nei",0.44401
22,"Japanese abalone",0.811765
22,"Japanese amberjack",0.44401
22,"Japanese carpet shell",0.841667
22,"Japanese eel",0.44401
22,"Japanese hard clam",0.811765
22,"Japanese jack mackerel",0.44401
22,"Japanese meagre",0.44401
22,"Japanese sea cucumber",0.571405
22,"Japanese seabass",0.44401
22,"Japanese spiny lobster",0.416667
22,"Jellyfishes nei",0.571405
22,"John's snapper",0.433333
22,"Korean mussel",0.8
22,"Korean rockfish",0.44401
22,"Kuruma prawn",0.441368
22,"Kuruma prawn (br)",0.5
22,"Large yellow croaker",0.44401
22,"Largemouth black bass",0.44401
22,"Lebranche mullet",0.44401
22,"Lefteye flounders nei",0.44401
22,"Mackerels nei",0.44401
22,"Malabar grouper",0.44401
22,"Mangrove cupped oyster",0.811765
22,"Mangrove red snapper",0.433333
22,"Marble goby",0.44401
22,"Marbled spinefoot",0.44401
22,"Marine crabs nei",0.416667
22,"Marine crustaceans nei",0.3
22,"Marine fishes nei",0.4777
22,"Marine molluscs nei",0.533125
22,"Masu(=Cherry) salmon",0.44401
22,"Meagre",0.44401
22,"Mediterranean mussel",0.82
22,"Metapenaeus shrimps nei",0.372222
22,"Milkfish",0.41219
22,"Milkfish (br)",0.37
22,"Mojarras(=Silver-biddies) nei",0.44401
22,"Mud spiny lobster",0.416667
22,"Mullets nei",0.553571
22,"Mullets nei (br)",0.67
22,"Natantian decapods nei",0.532222
22,"New Zealand mussel",0.8
22,"Northern quahog(=Hard clam)",0.811765
22,"Northern white shrimp",0.366667
22,"Octopuses nei",0.532222
22,"Octopuses, etc. nei",0.566667
22,"Okhotsk atka mackerel",0.44401
22,"Olympia oyster",0.811765
22,"Orange mud crab",0.416667
22,"Orange-spotted grouper",0.333333
22,"Pacific bluefin tuna",0.44401
22,"Pacific calico scallop",0.811765
22,"Pacific cupped oyster",0.770286
22,"Pacific cupped oyster (Atl)",0.77
22,"Pacific cupped oyster (br)",1
22,"Pacific cupped oyster (Med)",0.53
22,"Pacific geoduck",0.811765
22,"Pacific horse clam",0.811765
22,"Pacific lion's paw",0.811765
22,"Pacific littleneck clam",0.811765
22,"Palaemonid shrimps nei",0.366667
22,"Palinurid spiny lobsters nei",0.416667
22,"Papuan black snapper",0.44401
22,"Pargo breams nei",0.44401
22,"Pearl oyster shells nei",0.811765
22,"Pen shells nei",0.811765
22,"Penaeus shrimps nei",0.266508
22,"Penguin wing oyster",0.811765
22,"Peppery furrow",0.811765
22,"Percoids nei",0.44401
22,"Periwinkles nei",0.811765
22,"Perlemoen abalone",0.631667
22,"Peruvian calico scallop",0.833333
22,"Pollack",0.44401
22,"Porgies, seabreams nei",0.44401
22,"Portunus swimcrabs nei",0.416667
22,"Puffers nei",0.44401
22,"Pullet carpet shell",0.831667
22,"Queen scallop",0.811765
22,"Rainbow trout",0.566481
22,"Red abalone",0.811765
22,"Red bait",0.6
22,"Red drum",0.367333
22,"Red porgy",0.44401
22,"Redtail prawn",0.366667
22,"Righteye flounders nei",0.44401
22,"Rooster venus",0.811765
22,"Russell's snapper",0.44401
22,"Salmonids nei",0.44401
22,"Sand gaper",0.811765
22,"Sargo breams nei",0.4
22,"Scallops nei",0.833333
22,"Scats",0.44401
22,"Scorpionfishes nei",0.44401
22,"Sea cucumbers nei",0.571405
22,"Sea mussels nei",0.794792
22,"Sea snails",0.811765
22,"Sea squirts nei",0.6
22,"Sea trout",0.467333
22,"Sea urchins nei",0.5
22,"Seabasses nei",0.5
22,"Senegalese sole",0.44401
22,"Sharpsnout seabream",0.44401
22,"Shi drum",0.44401
22,"Silversides(=Sand smelts) nei",0.44401
22,"Slipper cupped oyster",0.811765
22,"Smooth giant clam",0.811765
22,"Smooth mactra",0.77
22,"Snappers nei",0.432857
22,"Snappers, jobfishes nei",0.44401
22,"Snooks(=Robalos) nei",0.44401
22,"Snubnose pompano",0.44401
22,"So-iuy mullet",0.63
22,"Sobaity seabream",0.44401
22,"Solen razor clams nei",0.811765
22,"Soles nei",0.44401
22,"South American rock mussel",0.811765
22,"Southern Australia scallop",0.811765
22,"Southern bluefin tuna",0.1
22,"Southern white shrimp",0.366667
22,"Spinefeet(=Rabbitfishes) nei",0.44401
22,"Spinous spider crab",0.416667
22,"Spiny lobsters nei",0.416667
22,"Spotted coralgrouper",0.333333
22,"Spotted rose snapper",0.44401
22,"Spotted wolffish",0.53
22,"Squaretail mullet",0.44401
22,"Stony sea urchin",0.5
22,"Streaked spinefoot",0.44401
22,"Striped bass, hybrid",0.44401
22,"Striped venus",0.811765
22,"Stromboid conchs nei",0.811765
22,"Sturgeons nei",0.565
22,"Swimming crabs, etc. nei",0.416667
22,"Sydney cupped oyster",0.811765
22,"Tarpon",0.44401
22,"Thinlip grey mullet",0.44401
22,"Tropical spiny lobsters nei",0.416667
22,"Trumpet emperor",0.44401
22,"Tuberculate abalone",0.811765
22,"Turbot",0.5
22,"Two-spot red snapper",0.44401
22,"Venus clams nei",0.811765
22,"Warty venus",0.811765
22,"White seabream",0.44401
22,"White trevally",0.44401
22,"White-spotted spinefoot",0.44401
22,"Whiteleg shrimp",0.373241
22,"Whiteleg shrimp (Atl)",0.37
22,"Whiteleg shrimp (br)",0.43
22,"Whiteleg shrimp (Pac)",0.37
22,"Whitemouth croaker",0.44401
22,"Yellowback seabream",0.44401
22,"Yellowfin seabream",0.44401
22,"Yellowfin tuna",0.1
22,"Yesso scallop",0.834
23,"Rainbow trout",0.566667
24,"Rainbow trout",0.566667
25,"Rainbow trout",0.566667
